,id,artist,title,album,popularity,artist_ids,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
5077,3qkgCUb2pNO6pQXOY1uSb4,Young Darhi,Familia,Shikoki,16,4g6S2KmV5fUl1heIeqaLEc,0.667,0.548,9,-8.063,0,0.152,0.662,1.2e-06,0.388,0.176,120.031,164188,4
5078,6BWpzgDOkuaND1H6nHw7wT,Nik Tendo,Tempo,LUNAZAR,55,"6gvVFtkTV4OCyQSCzGgU1h, 3aBiDlzy0xIlHfbHAWYton, 533p900oXrV93rJupPWvF2",0.756,0.693,9,-8.842,1,0.246,0.324,0.000258,0.228,0.173,105.944,192453,4
5079,7nv24i5jEgqyeY6thqxpG4,Mr.Kitty,Rain,Ephemeral,29,0pWwt5vGNzezEhfAcc420Y,0.553,0.786,0,-6.681,1,0.0575,0.00794,0.373,0.159,0.696,199.984,216006,4
5080,1Otr8dDhFP6LNINyDt3hci,Recess Radio,Feeling Her,Feeling Her,5,76whwWZPwPoPY0e6ZP2doW,0.53,0.476,3,-6.88,1,0.163,0.512,0.0,0.109,0.698,78.0,252308,4
5081,1L0ZzdUQPgWy1wTcLu2bNE,Abhi The Nomad,Song3,Beginning EP (alternative Hip Hop),32,"1gUi2utSbJLNPddYENJAp4, 20Ec073CbzajOXt5a3rfsI",0.959,0.458,9,-10.388,1,0.289,0.195,0.0,0.0617,0.743,121.928,176066,4
5082,3Q1AQq67ck2fviNIv88BHq,Bloods & Crips,Slobs Keep on Slippin`,Bangin' on Wax 2…the Saga Continues,15,1p6LkaobwRZ2v8U46QPtSO,0.901,0.713,6,-6.653,1,0.291,0.176,0.0,0.165,0.776,93.848,292200,4
5083,71SidvkT6LCBHRZI858TsQ,dodie,Absolutely Smitten,Intertwined - EP,58,21TinSsF5ytwsfdyz5VSVS,0.667,0.667,9,-10.578,1,0.0346,0.453,0.00361,0.703,0.504,118.952,181000,4
5084,4VfqWX8IUrb3u7RypiZqqO,Amir Obe,Juliet,Can't Be A ____Here: Chapter 2,27,6AWdGez5g1jxpfl9XD4wI3,0.282,0.447,7,-9.568,0,0.0341,0.027,0.000436,0.101,0.128,106.684,241253,5
5085,1KC25y7Mimrs3fzmn77xwT,South Central Cartel,W. C. Rocks,All Day Everyday (Remastered),12,492BTrKk9HdCmjgLZ3vjbo,0.788,0.785,2,-3.917,1,0.28,0.0447,0.0,0.099,0.641,88.012,301202,4
5086,7bBYwoxpEGEDlJQeKyr68k,Face Candy,Life Jacket,This Is Where We Were,5,6jc99eXuSt3PNy6aIiOUXG,0.514,0.768,8,-5.766,1,0.281,0.0412,0.0,0.266,0.631,143.452,123213,4
5087,3xyGD5BthwfVR8D9JfMx3c,Elephant Man,Sidung - Raw,Sidung,26,"6NOvBZrkd83MSD51xkq4on, 2X1VgNqQOiSbkyel3a9rjK",0.629,0.754,0,-5.902,1,0.217,0.165,0.0,0.099,0.581,62.414,200594,3
5088,64ubxeDr1vyD69xKAo9TEd,Luis7Lunes,Roostiko,Ruidos en Hamelin,16,6IQraFTvYMjzlx6AsrmsuB,0.7,0.755,7,-4.707,1,0.235,0.237,0.0,0.144,0.877,91.064,128000,4
5089,6m192NGYZHIbO5UBkkM4oN,Freddie Gibbs,Thuggin’,Piñata,56,"0Y4inQK6OespitzD6ijMwb, 5LhTec3c7dcqBvpLRWbMcf",0.427,0.604,11,-8.561,0,0.203,0.0302,0.000648,0.161,0.256,91.546,226520,4
5090,6WgxXdBZrtdQFGBcxQxpiv,Dr. Dre,The Message,2001,60,"6DPYiyq5kWVQS4RGwxzPC7, 1XkoF8ryArs86LZvFOkbyr, 0EOoSsmM3oV2aoGL3Od3E3",0.711,0.608,8,-4.008,0,0.0754,0.0446,7.56e-05,0.123,0.791,82.448,304027,4
5091,1GFnDhkQPOwCoPpW2NkeWB,Wc And The Maad Circle,Kill A Habit,Curb Servin',16,2BNJSSIoivoAWGlyRb6nhq,0.776,0.826,11,-5.361,0,0.327,0.642,7.18e-05,0.399,0.904,104.398,240600,4
5092,1ZF73aOuFtNtmTX72FUZtq,Gaither Vocal Band,Home - Testify Album Version,Testify,22,0pjLiK5qb4Zr0PWRNkdd2o,0.57,0.269,0,-13.795,1,0.0278,0.549,1.36e-06,0.11,0.253,96.042,248600,4
5093,7L51A8SiqqgDnTztBMPoSK,The Pack,Dance Floor,Wolfpack Party,6,5M6GE2n46o0qBIyGXtzdQz,0.691,0.877,6,-3.274,0,0.0537,0.0189,0.0,0.253,0.612,125.044,218187,4
5094,7pEg7IKBB1gP6WfTHen94Z,Kstylis,Twerk It My Way,Trampoline - EP,17,5o2jetVpyIsXvWDT27bN4k,0.808,0.839,4,-4.184,0,0.0357,0.135,0.0,0.353,0.452,121.964,225984,4
5095,5LGJVSz4xww5PeNtycJ3mE,Yung Ouzo,Hennessy,Hennessy,28,3VooEK5HkkcSc4Tv7FCBzb,0.78,0.429,5,-14.746,0,0.126,0.128,0.0307,0.226,0.37,150.14,134400,4
5096,1dhIA31GOQoH0jfYhlZFvP,Gaither Vocal Band,Love Can Turn The World,Give It Away,14,0pjLiK5qb4Zr0PWRNkdd2o,0.67,0.696,2,-7.266,1,0.0466,0.0503,0.0,0.254,0.639,127.942,250013,4
5097,5HBQeVglEl4IdaF5zcjKzq,Victor Xamã,Ouro no Sol,Ouro no Sol,26,"6sLPSvN2Z4R1ndAS068ibP, 6aaNgPJvIF3gNK9pXL6cJg",0.734,0.642,2,-7.931,1,0.372,0.3,0.00503,0.103,0.573,149.773,211200,4
5098,7Jirqee7Y6k5k3ckvACY7c,Ninetyniiine,Crew,Crew,11,"4DBh0zmfkVV6vPSlSVi0OJ, 29zoUTKP5i1MZ2veb9cCq2, 7CGSp2GbiOpLPSq61qjxf8, 2hbnmgxa40BbaQdFEzfVY1",0.648,0.649,10,-7.018,0,0.0742,0.00182,0.0,0.209,0.353,82.578,122399,4
5099,1kTTWjdYWXjTkpv8EDqL6u,Bloods & Crips,C-Sick,Bangin on Wax,19,1p6LkaobwRZ2v8U46QPtSO,0.845,0.53,7,-8.549,1,0.31,0.0114,0.0,0.304,0.645,91.225,249440,4
5100,5wPyd3IQAZft1vmxoIqGrU,Playboi Carti,Home (KOD),Die Lit,56,699OTQXzgjhIYAHMy9RyPD,0.722,0.686,7,-6.173,0,0.24,0.316,0.0,0.352,0.435,77.015,162133,4
5101,69OMAqVMVHjCTodR4pZLLu,The Click,Tired of Being Stepped On,Down And Dirty,18,3s1xcekYgnSkBm8QK1uBYD,0.665,0.519,6,-8.307,1,0.102,0.0121,0.0,0.106,0.609,179.981,299227,4
5102,3Ka2r2d35CT7gZkvnBLVyo,Richie Spice,I Don't Got It,Reggae Fest Riddim,14,3PqSrKPGZXefu4krgFCZSP,0.722,0.644,6,-6.022,1,0.267,0.448,9.14e-06,0.125,0.648,172.074,153273,4
5103,3zwco0Tu6jtn1r3XDa16lJ,Lord Vicar,The Temple in the Bedrock,The Black Powder,8,1wWxscpcux50FKanp8CadH,0.151,0.773,8,-7.034,1,0.0563,0.00017,0.395,0.14,0.0381,81.854,480027,4
5104,7x3Jd3JbFAVUVfjzjHNUeu,Slim Thug With The Boss Hogg Outlawz,I Gotta Get It,Serve & Collect,12,6EV4x4N9tQokme8ApV919u,0.703,0.724,8,-3.575,1,0.0842,0.0341,0.0,0.0925,0.48,76.325,276813,4
5105,4dDcUsGwqpkHHsGAa6jPBd,Lil Wyte,One of Them Days (feat. Twiztid),No Filter,51,"21O7WwRkik43ErKppxDKJq, 19k8AgwwTSxeaxkOuCQEJs, 2aMAN8kMJ7eUOAuPUYOwI7",0.815,0.739,11,-5.017,0,0.128,0.146,0.0,0.101,0.202,151.958,246507,4
5106,57WIe1r9fu3uso1WWQ6Dqk,Casey Veggies,Selfish (feat. Reo Cragun & 24hrs),Fresh Veggies 2,30,"0uFc6StTmJBvdHPZFDkdJy, 5Joy3NHmxKQGEOnjxtaMz3, 08v1r0jqDyvSo2LtSqHxcy, 4isewEHTP7Az2QheDdBQ6J",0.761,0.611,6,-5.919,0,0.276,0.198,0.0,0.103,0.858,141.715,182535,4
5107,0SeYjPocg1IczuLWNqWXgj,CHRIST DILLINGER,No Discussion,CHRIST DILLINGER THE MIXTAPE,28,"5wtRHmD5xeAYuwxiteR5t3, 7cB6KjTm98hhNE9eeyhcnF",0.851,0.738,1,-3.83,1,0.22,0.335,0.0,0.213,0.386,112.995,180429,4
5108,6YYR0VnP9Ong4KLrGx1Ywo,Atom Tha Immortal,Achilles (feat. Stress & Dave Roc),Reflections: Volume II,0,2g7xfVbLj37TKHWJbCxCKe,0.715,0.864,11,-5.121,0,0.248,0.088,0.0,0.631,0.502,99.908,222904,4
5109,7J6bnDDitOwfelaJNixHhL,Huncho Jack,Modern Slavery,"Huncho Jack, Jack Huncho",60,"6extd4B6hl8VTmnlhpl2bY, 0Y5tJX1MQlPlqiwlOH1tJY, 0VRj0yCOv2FXJNP47XQnx5",0.765,0.733,4,-3.509,0,0.165,0.00186,0.0,0.297,0.495,133.966,148560,4
5110,280Vq2AZQDHVpTzTgb9133,Clika 1,Payback,Clika One,23,7DqvKC9ApuKJTk1oQbLi9Y,0.774,0.707,11,-6.833,0,0.25,0.0223,0.0,0.112,0.473,82.039,276693,4
5111,7GCaZax7ExKSNYFv8eQCvL,Spongebob Squarepants,The Goofy Goober Song,SpongeBob's Greatest Hits,35,3zCAmjKyHsG7kTGsls1cfj,0.797,0.675,10,-7.072,0,0.0494,0.0671,8.76e-05,0.162,0.896,103.705,161987,4
5112,5z4wOgatRwHCoeUhgNmLry,Young Darhi,Chrollo,Darhi Dexgar Mixtape,15,4g6S2KmV5fUl1heIeqaLEc,0.702,0.625,1,-9.317,1,0.286,0.184,0.000421,0.134,0.305,110.25,133818,4
5113,3gL9tw0nbbThvKSCP7WLnD,ZetaZeta,14 Con 09,Sinfonía para Cuerda Floja,16,5Njezu4xqAnJWdyzDf5gW7,0.716,0.404,8,-10.282,0,0.0653,0.438,0.00047,0.0798,0.49,144.046,172500,4
5114,3ec9d4TC1rGa049DzzALh8,CHRIST DILLINGER,UBER PT 2,UBER PT 2,4,"5wtRHmD5xeAYuwxiteR5t3, 3azFWqEHA4jYbck9My4oeV",0.747,0.801,0,-2.875,1,0.248,0.00789,0.0,0.109,0.186,90.544,130273,3
5115,2bcN7YjyKtGUQVxNzKqY1P,Dj Weedim,Mon style,Boulangerie française,5,"1k0mwo8CyFp0ZlAGcu4LA7, 2nefk2a3EpKDzxF9d24jrl, 0QcZD8V0Ug1KINWBSyG0dB",0.933,0.606,8,-7.339,1,0.167,0.41,0.0,0.135,0.709,122.038,240999,4
5116,0OdFCADcMT3hnhVGqG6y0V,Butter Bullets,Titanic,PEPLUM,2,5CMldmksskHkkH5CoGeY8m,0.671,0.809,2,-8.437,1,0.122,0.0131,1.02e-05,0.117,0.368,119.974,232000,4
5117,5d1XQFIiYV2gd3saZtRkhG,X-Raided,Fuckin Wit a Psycho,Psycho Active,18,3ROTuxpbVooOYY7OanW7No,0.864,0.834,1,-6.28,1,0.277,0.0285,0.0,0.0953,0.799,89.434,359667,4
5118,6h2JVpbYaD5DF5CN66bXQt,Dutch Nazari,Lontana tu,Ce lo chiede l'Europa,26,2mHrcXHBgPciUOYh3JHISu,0.632,0.783,11,-6.43,0,0.0361,0.00282,4.68e-05,0.152,0.347,140.045,212214,4
5119,2QXvL5M3wn2MqarhQaOpw0,Dee Mula,Str8 On Ha,"Let Me Get Dat, Vol. 2",33,3vMbThcZsIGHUmGb5YtFoY,0.57,0.701,6,-6.472,0,0.411,0.144,0.0,0.675,0.523,124.345,140200,4
5120,4hdVAw5Tc2FsfZ0kMPWisn,Phil J.,More of You,Nu Age Soul,6,5D2KHBBywjO32ifLVWSci9,0.797,0.804,11,-2.928,0,0.0951,0.125,0.0,0.0763,0.965,139.993,254617,4
5121,7pMRoGLEJuFM2wl5pt0R99,Offset,Legacy (feat. Travis Scott & 21 Savage),FATHER OF 4,66,"4DdkRBBYG6Yk9Ka8tdJ9BW, 0Y5tJX1MQlPlqiwlOH1tJY, 1URnnhqYAYcrqrcwql10ft",0.844,0.513,1,-8.769,1,0.335,0.178,0.0,0.0845,0.344,128.085,244941,4
5122,4V0NoxuR4M7zRkcEq4FvB0,Woodie,Northern California (Feat. B-Dawg & Lil Los),Demonz-N-My Sleep Re-Mastered,16,"6g7GKvWrVUEBFuKqVZg7b6, 2PWj8tb3zWTH5Xi535Biae, 6DjKZIg3E28qhaTyxMUQeN",0.797,0.683,0,-4.36,1,0.163,0.207,0.0,0.353,0.555,92.014,312280,4
5123,2bSF5Qs8IQE9RRaZIef7mO,Freddie Gibbs,High (feat. Danny Brown),Piñata,56,"0Y4inQK6OespitzD6ijMwb, 5LhTec3c7dcqBvpLRWbMcf, 7aA592KWirLsnfb5ulGWvU",0.566,0.805,1,-8.32,1,0.321,0.186,0.0,0.428,0.616,118.965,177640,4
5124,0WO5jD7Y6PGyfQ8M3D297o,RBL Posse,Still Ain't Learned,Ruthless By Law,17,6bvzW28MI89yFg4k5NTkR3,0.544,0.544,4,-8.257,0,0.298,0.0207,6.58e-05,0.346,0.616,92.001,228907,4
5125,4bEbmZ07BrpIfXJDvyFSUQ,Hinton Battle,Steppin' To the Bad Side - Deluxe Package Version,Dreamgirls (Music from the Motion Picture) [Deluxe Edition],37,"6DugXn7mndONknqpgY3QZW, 7LnaAXbDVIL75IVPnndf7w, 35GL8Cu2GKTcHzKGi75xl5, 6vWDO969PvNqNYHIOW5v0m, 1Zq8pfBl4ejCMrWdeAdphc, 1eYhWrTujtBicTr5oVB6yH, 4fqk0Vw0VrIY8O2eWtmQO2",0.53,0.662,0,-6.234,0,0.147,0.109,0.0,0.107,0.276,107.729,357827,4
5126,2B9kAllSPYIuGQnVyK9UPZ,Pastor Troy,"Help Me, Rhonda",I Declare War...We Are Ready!!!,14,"3D04N2X2w6vUGeyG94FBaY, 5ewsLLoPIso5zcQAGnwG7a",0.853,0.746,9,-6.608,0,0.379,0.0818,0.0,0.341,0.823,151.423,270707,4
5127,73l7C8oBrNuBPpjJ2u2R6L,Cornelius the Strong Edwards,Lord Guide Me Over (K Lemms Testimony),It Don't Stop,0,5UvlF8UVv8e3FgIkObhsH6,0.555,0.312,1,-12.624,0,0.0464,0.905,0.0,0.177,0.682,114.91,302315,4
5128,1QKDXegQxJBzSs8ZBNtGbT,XXXTENTACION,A GHETTO CHRISTMAS CAROL,A GHETTO CHRISTMAS CAROL,66,15UsOTVnJzReFVN1VCnxy4,0.817,0.697,1,-5.897,1,0.211,0.074,0.00716,0.101,0.334,147.965,104960,4
5129,25qiGOcxQNPTtEY74ujkVL,TUZZA Globale,Włoski Sen,Fino Alla Fine,27,5mufBhOA5JhyLcRr3bPYpA,0.581,0.491,8,-10.156,0,0.0327,0.37,0.0461,0.1,0.113,112.021,250587,4
5130,42OtawAEkdi7EJ09hhptId,Cloud Mac,HOODLUM!,HOODLUM!,8,5E0H8Ycowo0dsEd6NxVQdw,0.562,0.679,11,-6.39,1,0.52,0.0254,0.0,0.0957,0.16,173.976,170000,4
5131,67KL8QU3YGLKc9TsH71JEF,Carlo Corallo,Aretusa,Aretusa,22,5qkSgK2UUXXa0DDBks4vqt,0.741,0.623,5,-6.834,0,0.303,0.674,1.47e-06,0.174,0.768,95.863,300000,4
5132,0CgOzYGsoNPaoI2HMnednL,Sidoka,Linakamiza,Linakamiza,40,7EyzyrMNgqiK8bMrbkOT9l,0.773,0.775,7,-5.605,0,0.285,0.638,1e-06,0.159,0.624,120.004,194750,4
5133,09KYlI2S9nGI8WA0D8wIYL,MDC,Church and State - Millions of Dead Cops - Full Length,Millions of Dead Cops - Millennium Edition (Remastered),12,5JQSncL9xdFUl0FrdYMWV0,0.413,0.942,0,-5.213,1,0.0627,0.00105,0.0,0.137,0.326,115.262,32949,4
5134,0TPF6uW7fhMXJPoBERqTy5,All Time Low,A Love Like War (feat. Vic Fuentes),Don't Panic: It's Longer Now!,58,46gyXjRIvN1NL1eCB8GBxo,0.475,0.987,5,-3.515,0,0.121,0.00028,2.4e-06,0.335,0.632,162.005,213741,4
5135,0Co9tL1GrsxCVWzMHsCLMO,Dudek P56,Uda Się na Pewno,Progres 56,22,22fsFgHxIXsLr8LteWn6cP,0.666,0.728,10,-6.856,1,0.037,0.418,3.54e-05,0.0968,0.628,85.01,191893,4
5136,4N2QS1BzTNZlTLgf5z40rp,Above The Law,Endonesia,Time Will Reveal,15,1YStXHRj5phGb2LGCudZ6N,0.782,0.55,6,-10.298,1,0.0668,0.0337,0.0,0.0802,0.861,94.279,308733,4
5137,0hJS3EHWC4uL9sJ52ErpoN,Rainbow Kitten Surprise,Hide,"How to: Friend, Love, Freefall",55,4hz8tIajF2INpgM0qzPJz2,0.799,0.497,4,-6.57,1,0.141,0.0745,1.28e-05,0.174,0.488,115.157,192013,4
5138,3Uq4jmfYilB6BL06cFKChl,Common,Sweet,"The Dreamer, The Believer",26,2GHclqNVjqGuiE5mA7BEoc,0.416,0.894,2,-4.101,1,0.0944,0.0432,0.0,0.201,0.625,87.009,217000,4
5139,0OpMAI040HCTx9MUoSWO5T,Psyco M,Mafia Politique,Danger Public,10,6DaPzXpwb2bmp3qwgXxpLt,0.701,0.814,7,-7.449,1,0.337,0.307,0.0,0.335,0.539,89.989,450952,4
5140,7Iq398lCzktfnpLx85NLb1,JOHNNASCUS,TCPULATWISAD (untitled_0007) [,(Untitled_0007-0020&0001),16,1Kvu06TxgDMSFkoYQEj6Rv,0.485,0.8,11,-5.94,0,0.478,0.00906,0.00586,0.422,0.452,169.125,251842,4
5141,20K1S2WEem40ifoZvX7bG3,Pakman Jitt,Pain Inside,Signed In Blood EP,0,2bukTyDdVzWsdISBws5qjz,0.852,0.71,11,-6.277,1,0.236,0.0676,0.0,0.288,0.734,139.987,178102,4
5142,1uL78kFWxhz3umTMWJu8n5,Lil Uzi Vert,Sauce It Up,Luv Is Rage 2,69,4O15NlyKLIASxsJ0PrXPfz,0.813,0.528,6,-6.305,0,0.313,0.0715,0.0,0.125,0.131,79.532,207039,4
5143,3MajstGZLKQ6IkWrm007qw,Freddie Gibbs,"Money, Clothes, Hoes (MCH)",Baby Face Killa,28,0Y4inQK6OespitzD6ijMwb,0.444,0.766,8,-4.035,0,0.322,0.284,0.0,0.097,0.597,140.105,273781,4
5144,67lwt6PywoRkeuZbV1dTij,ELHAE,Admit It - Intro,AURA II EP,30,6TrQLQR8tUluPbmdPy6jqY,0.546,0.447,8,-11.126,0,0.275,0.23,0.0,0.367,0.334,98.252,188107,4
5145,0vd0lVYwQFUHyuu0r5fmMK,Canardo,Je la détaime,Chrysalide,9,0SVNXV6d5r6CpBCpe8Fbhf,0.69,0.66,2,-7.84,1,0.11,0.0332,0.0,0.69,0.342,91.978,219000,4
5146,4uHkTM2I21ixcqnyGneQAf,Dudek P56,Myśli,My Tape,20,22fsFgHxIXsLr8LteWn6cP,0.641,0.515,2,-9.261,0,0.249,0.556,0.000122,0.318,0.0769,92.255,117627,4
5147,1VzbMb0jJBJ3NUNHcDbOAv,Big Tray Deee,Hard Timez on Planet Earth (feat. Bad Azz),Big Tray Deee Presents: The General's List,8,"0P8gFUTmPZPaLWNHfEBKwc, 1ykdy4jtPLFOuaJrZqHTbp",0.86,0.535,1,-7.163,1,0.275,0.0165,0.0,0.101,0.657,93.152,204931,4
5148,0ZbbvsGNbgRINWlgOQrLuG,Philip Glass,Face to Razor,The Music of Candyman (Soundtrack from the Motion Picture),17,"69lxxQvsfAIoQbB20bEPFC, 1KPzLZHZrqvYILcVTEMCP1, 7lZGfOemnkXeF4TK4uG9MD",0.194,0.238,10,-15.971,1,0.0296,0.7,0.00413,0.403,0.0386,84.449,373600,4
5149,75pQqzwgCjUOSSy5CpmAjy,Bad Bunny,Pero Ya No,YHLQMDLG,76,4q3ewBCX7sLwd24euuV69X,0.882,0.612,4,-6.103,1,0.118,0.0475,5.07e-06,0.182,0.742,147.982,160638,4
5150,4ckvzYGwSVAnSAw1Bq6197,ROTE MÜTZE RAPHI,Heute,Heute,54,0jxy7TWRoSFqe4eucObq6L,0.781,0.765,0,-5.035,0,0.304,0.249,1.18e-06,0.169,0.46,123.962,159000,4
5151,6h72PUqbht4n8IKTN1AIR8,Antipop Consortium,Tuff Gong,The Ends Against The Middle,5,4vSWMuZIpvFGdXOwth6JYz,0.823,0.681,1,-8.447,1,0.405,0.26,0.0,0.248,0.886,86.206,99013,4
5152,5w54GrlYyLOB8q7VQqrptW,Killa Tay,Military Mind,Thug Religion,0,4xmJlbVpyqr98R9jNvi1bu,0.778,0.743,1,-5.999,1,0.274,0.0522,4.36e-05,0.341,0.649,92.144,313013,4
5153,2fbCsTLq5tZeorE8et0XC5,N.B.S.,Pussy Lips,Budavets,10,"5RfQ0ETNqv1d5l2JX3FHPj, 1z1ctFe6fCr5aZnCGKt6rN, 4oYZcPoj3q3DneXomtQBzg",0.68,0.775,5,-5.248,0,0.226,0.0412,1.09e-06,0.197,0.631,90.843,228263,4
5154,67gsMz7IUC9sun9DuUqVDE,PARTYNEXTDOOR,BUZZIN' (feat. Lil Yachty & Murda Beatz),PARTYPACK,56,"2HPaUgqeutzr3jx5a9WyDV, 6icQOAFXDZKsumw3YXyusw, 3CbYyyd8wH3RT6t0jwpdzC",0.741,0.626,8,-7.991,1,0.0765,0.1,0.0,0.105,0.0783,94.112,210490,4
5155,1MruDoJ6IXqy9ar20xfKVx,2Pac,Letter 2 My Unborn,Until The End Of Time,57,1ZwdS5xdxEREPySFridCfh,0.802,0.792,6,-5.41,0,0.19,0.164,1.38e-06,0.241,0.743,107.794,235333,4
5156,1L4rPZIEmuzBQmlNuHzohX,Cory Mo,"Please Listen Carefully (feat. Daz Dillinger, Devin The Dude, Chamillionaire )",Take It Or Leave It,2,257XxBli1wEFEvEuPAaCEL,0.733,0.831,1,-3.814,1,0.287,0.00976,0.0,0.312,0.519,82.734,234013,4
5157,1aVQ3PwMDilyYCwgJeoect,Blak Jak,Ride & Swerve - Main,Place Your Bets,17,"3SjI753T0YQNvIVDwy7olR, 08Ld63UgKrJ0nZnCkzHtzc",0.798,0.576,6,-8.494,0,0.271,0.000712,0.000163,0.293,0.627,77.485,270293,4
5158,4eECnmHkopv8gciBTLrrd5,Worldcorp Enterprises,Malarkey,Malarkey,18,1k81eoYWGi6fCvRUsFe6vQ,0.807,0.408,0,-11.869,1,0.0868,0.912,0.81,0.0972,0.616,179.974,97115,4
5159,2YVmGXCezK6b9qKFjD3Wmp,E-40,Cali,History: Function & Mob Music (Deluxe Version),29,"3crnzLy8R4lVwaigKEOz7V, 4sb7rZNN93BSS6Gqgepo4v",0.713,0.624,8,-4.186,1,0.158,0.023,0.0,0.0805,0.229,92.985,293400,4
5160,1SGt65i9AnXYdDQt1AtDRH,Travis Scott,3500 (feat. Future & 2 Chainz),Rodeo (Expanded Edition),68,"0Y5tJX1MQlPlqiwlOH1tJY, 1RyvyyTE3xzB2ZywiAwp0i, 17lzZA2AlOHwCwFALHttmp",0.773,0.595,8,-6.062,0,0.161,0.114,2.47e-06,0.13,0.338,123.968,461840,4
5161,2rRtRs0bnDRAgmAibNK8kt,Gaither Vocal Band,The King Is Coming,The Ultimate Playlist,20,0pjLiK5qb4Zr0PWRNkdd2o,0.162,0.334,1,-11.735,1,0.0339,0.153,1.44e-06,0.115,0.134,168.916,312867,1
5162,4nThIXPtOP66R4W4amZItP,Rhxanders,It's Strange,Manila Rising,0,3G0CBhqy3TWb6Jo6Jf2m29,0.722,0.559,5,-5.991,0,0.234,0.694,1.84e-06,0.118,0.528,109.871,184650,4
5163,56IDtdcqks6HlBvXueSF0A,JOHNNASCUS,My Archangels Want Me Dead (Untitled_0025),My Archangels Want Me Dead (Untitled_0025),10,1Kvu06TxgDMSFkoYQEj6Rv,0.412,0.69,9,-5.294,0,0.181,0.381,0.0306,0.0426,0.267,112.118,301227,4
5164,6xNyvAX8EBWGb4AZ7Xx2bq,Carter Ace,Better Nights,Better Nights,20,"0bhck1r45kgsoMNBVqIziz, 0inR7LCqS0vCJT2YL1FCKA",0.852,0.362,7,-12.477,0,0.397,0.581,0.000198,0.139,0.686,118.002,233691,4
5165,7EIuqzBMUxcbzULYLXVBpr,ELHAE,Circa 09' (feat. Rockie Fresh),AURA II EP,24,"6TrQLQR8tUluPbmdPy6jqY, 5Joy3NHmxKQGEOnjxtaMz3",0.395,0.407,8,-10.659,1,0.358,0.657,0.0,0.112,0.295,200.27,232520,4
5166,1l9L5odbVpsxBssFfpdE8A,Tha Eastsidaz,Big Bang Theory,Snoop Dogg Presents Tha Eastsidaz,23,"51FyBBOW464toW099BsW8z, 4tujQJicOnuZRLiBFdp3Ou, 6NyJIFHAePjHR1pFxwisqz, 4NU1ENV9ADEMnvlgJkExEV, 7D0HNEvLVsb8ooQmC2MIbD",0.885,0.688,9,-6.095,0,0.362,0.000893,0.0,0.264,0.602,94.535,268533,4
5167,2eQXIwqLNPngmKxOp3EA52,Mogli the Iceburg,Distance (feat. nobigdyl.),Sad People Make Dope Music 2,25,"1SZikSUx9fZ2cUFjrmM6Sy, 2d8NsBa8O4C6bgQatFP5V4",0.603,0.711,8,-5.028,1,0.0493,0.0131,0.0,0.18,0.436,163.944,201973,3
5168,2nCMf3O1rvUNRvOl43nHdo,John Givez,Baby Mama,A Demo,11,2RhGXxsDpB0eB122Ce3WYB,0.641,0.57,2,-6.394,0,0.25,0.685,0.0,0.107,0.691,79.134,136369,4
5169,3sfAumzy0rGj6WEhuuRqz6,Spice 1,Strap On The Side,Amerikkka's Nightmare,42,4TqmaFJYM8SvuhrunxpmT3,0.755,0.661,7,-6.173,1,0.0456,0.0105,0.00365,0.131,0.61,98.011,287067,4
5170,7olCCcAZm6ZhUePgxLHhTO,Camoflauge Monk,Ambient Sonics,Blvk Pearl 2,4,"1YpxnOz6Zv93z5tBvjWxA9, 0qLTeI81hEhEK1PK3WOf77",0.661,0.822,7,-6.483,1,0.237,0.752,0.0,0.123,0.395,81.016,193202,4
5171,2v63nsrBRoEkFZGKaTXA2q,ELHAE,Bang Your Line (feat. Ty Dolla $ign),AURA II EP,52,"6TrQLQR8tUluPbmdPy6jqY, 7c0XG5cIJTrrAgEC3ULPiq",0.62,0.418,0,-9.131,0,0.237,0.209,0.0,0.111,0.301,96.438,224880,4
5172,6zxOdvQ3YDPezZMqmTeEMK,YNW Melly,Whodie,Whodie,47,1cNDP5yjU5vjeR8qMf4grg,0.715,0.677,8,-5.92,1,0.109,0.0255,2.02e-06,0.0753,0.482,145.031,240847,4
5173,61IDQtSfjjkA55gQqtlMJp,Hollow Tip,4 My Enemies,Thug Status,1,4bNu30M0t26RG2CHBJrQWp,0.634,0.842,7,-8.533,1,0.609,0.0103,0.0,0.12,0.651,171.574,225559,4
5174,1PS1QMdUqOal0ai3Gt7sDQ,Kanye West,Gold Digger,Late Registration,77,"5K4W6rqBFWDnAN6FQUkS6x, 7LnaAXbDVIL75IVPnndf7w",0.629,0.696,1,-5.572,0,0.348,0.0195,0.0,0.0554,0.623,93.034,207627,4
5175,4ZhVGsLDojTEIouA90k9FF,J Bigga,S My D,Run From The Bugs!,4,46d4dNzSSdCPEORHm3hQUk,0.652,0.863,11,-4.621,0,0.045,0.00372,0.0,0.0615,0.83,120.032,220889,4
5176,1zBcPOomcVewhL1tyVpIY6,Yukmouth & C-Bo: Thug Lordz,Wake Up,Sunny Boy,0,"6JG7r1SRc2M2wQ98v4LZzu, 1Z3HvW1V35gdsbhY20SMoU, 33W1pnW9zScZtYTnAoWnOT",0.881,0.506,1,-11.44,0,0.0991,0.156,5.51e-05,0.401,0.437,127.986,207973,4
